,UA.VI,UA.VO,UA.DP,UA.DT,UA.ZT,UA.ZK,UA.ZP,UA.IF,UA.KV,UA.KH,UA.LH,UA.LV,UA.MY,UA.OD,UA.PL,UA.RV,UA.SM,UA.TP,UA.KK,UA.KS,UA.KM,UA.CK,UA.CV,UA.CH,UA.KR,UA.KC,UA.SC
4-1-2015 20:00,-690.71,-396.96,-1906.07,-1806.94,-484.19,-440.74,-911.57,-562.18,-817.63,-378.46,-677.86,-995.26,-483.46,-898.47,-823.87,-454.25,-437.18,-385.12,-1241.75,-390.33,-495.81,-585.26,-329,-390.08,-590.86,-1902.16,-119.27
4-1-2015 21:00,-652.64,-374.69,-1799.35,-1701.81,-457.22,-415.95,-861.49,-530.58,-770.9,-357.02,-637.82,-938.89,-456.2,-846.3,-778.37,-429.07,-412.6,-363.66,-1172.01,-368.43,-468.19,-553.06,-310.62,-368.17,-555.73,-1784.25,-112.07
4-1-2015 22:00,-606.86,-342.71,-1708.16,-1577.84,-420.89,-376.53,-811.33,-488.27,-720.91,-329.88,-573.65,-862.73,-422.2,-772.2,-739.18,-393.37,-381.15,-331.85,-1092.66,-337.38,-430.39,-518.11,-280.56,-340.44,-493.82,-1706.53,-99.61
4-1-2015 23:00,-568.49,-315.97,-1631,-1473.55,-390.5,-343.62,-769.13,-452.85,-678.79,-307.13,-519.97,-798.93,-393.69,-710.12,-706.07,-363.53,-354.8,-305.28,-1026,-311.41,-398.77,-488.76,-255.48,-317.19,-442.11,-1639.53,-89.19
5-1-2015 00:00,-522.8,-288.59,-1509.12,-1349.69,-357.63,-312.59,-710.49,-414.49,-624.23,-281.39,-470.42,-730.54,-361,-646.71,-653.84,-332.54,-325.19,-278.69,-943.43,-284.55,-365.03,-450.66,-232.3,-290.84,-397.86,-1512.31,-80.19
5-1-2015 01:00,-514.65,-282.82,-1488.17,-1320.89,-351.1,-305.68,-701,-406.55,-612.91,-275.97,-457,-715.79,-354.31,-631.22,-645.6,-326.4,-319.15,-273.18,-927.43,-278.92,-358.29,-444.22,-227.24,-285.52,-385.25,-1478.33,-77.51
5-1-2015 02:00,-510.5,-279.56,-1481.14,-1308.09,-347.54,-301.5,-696.98,-402.33,-608.17,-273.27,-449.62,-708.04,-350.98,-623.16,-642.75,-322.86,-316.07,-269.95,-920.05,-275.76,-354.56,-441.25,-224.07,-282.82,-377.94,-1470.34,-76.02
5-1-2015 03:00,-512.79,-281.46,-1483.76,-1314.44,-349.58,-304.02,-698.93,-404.71,-610.41,-274.73,-453.84,-712.38,-352.78,-627.62,-643.86,-324.95,-317.77,-271.88,-923.84,-277.59,-356.72,-442.78,-226.02,-284.3,-382.24,-1471.4,-76.88
5-1-2015 04:00,-519.45,-286.74,-1494.31,-1334.44,-355.34,-310.83,-705.25,-411.5,-617.78,-279.04,-465.69,-724.83,-358.08,-640.49,-648.19,-330.7,-322.71,-277.15,-935.49,-282.69,-362.75,-447.51,-231.22,-288.62,-394.05,-1482,-79.29
5-1-2015 05:00,-563.67,-316.32,-1594.7,-1458.59,-389.45,-346.35,-756.63,-451.47,-669.04,-305.22,-524.62,-796.88,-390.96,-710.39,-690.79,-363.65,-352.83,-306.22,-1014.36,-311.52,-398.07,-482.37,-258.02,-315.26,-449.62,-1585.01,-90.59
5-1-2015 06:00,-613.83,-345.74,-1744.71,-1609.87,-425.06,-378.68,-823.8,-493.82,-735.27,-334.57,-580.98,-873.29,-428.07,-783.36,-753.34,-396.35,-386.02,-334.14,-1109.87,-340.51,-434.42,-525.25,-281.58,-344.82,-498.67,-1779.37,-100.9
5-1-2015 07:00,-661.5,-367.93,-1914.95,-1738.93,-454.59,-399.41,-897,-528.39,-798.61,-359.49,-612.22,-933.89,-460.4,-834.6,-826.18,-422.21,-414.42,-354.66,-1200.65,-362.74,-464.02,-569.51,-296.2,-370.45,-520.11,-1980.75,-105.43
5-1-2015 08:00,-691.5,-383.84,-2005.32,-1815.61,-474.64,-416.2,-938.91,-551.59,-834.8,-375.38,-636.95,-974.61,-480.86,-869.97,-865.39,-440.67,-432.78,-369.95,-1255.05,-378.48,-484.41,-595.8,-308.62,-386.91,-540.31,-2072.11,-109.5
5-1-2015 09:00,-697.84,-386.77,-2024.55,-1828.2,-478.55,-419.09,-948.21,-555.94,-841.55,-378.3,-639.85,-981.92,-484.74,-875.29,-874.13,-444.29,-436.28,-372.82,-1265.82,-381.39,-488.37,-601.51,-310.81,-390.07,-542.2,-2084.84,-109.81
5-1-2015 10:00,-696.88,-384.98,-2024.03,-1817.6,-476.94,-416.51,-948.45,-553.69,-838.67,-376.73,-632.82,-977.17,-482.98,-868.59,-874.79,-442.75,-434.7,-371.16,-1262.68,-379.67,-486.66,-601.25,-308.97,-388.74,-535.02,-2070.46,-108.22
5-1-2015 11:00,-691.79,-381.19,-2012.41,-1799.94,-472.73,-411.86,-942.89,-548.6,-831.9,-373.32,-623.95,-967.72,-478.78,-858.59,-870.23,-438.71,-430.88,-367.51,-1252.91,-375.99,-482.29,-597.37,-305.52,-385.38,-526.52,-2052.2,-106.43
5-1-2015 12:00,-688.85,-378.92,-2006.64,-1790.2,-470.23,-408.99,-939.89,-545.6,-828.25,-371.36,-618.67,-962.18,-476.37,-852.77,-867.94,-436.28,-428.67,-365.28,-1247.46,-373.79,-479.69,-595.21,-303.37,-383.44,-521.36,-2044.02,-105.36
5-1-2015 13:00,-689.02,-379.06,-2006.36,-1789.98,-470.38,-409.2,-939.99,-545.74,-828.17,-371.41,-618.78,-962.39,-476.44,-852.86,-867.9,-436.46,-428.75,-365.44,-1247.55,-373.91,-479.86,-595.3,-303.55,-383.52,-521.51,-2041.99,-105.38
5-1-2015 14:00,-688.58,-378.94,-2005.5,-1790.5,-470.18,-409.11,-939.32,-545.59,-828.13,-371.35,-619.23,-962.25,-476.33,-853.14,-867.34,-436.24,-428.63,-365.29,-1247.14,-373.8,-479.65,-594.9,-303.45,-383.4,-521.99,-2044.5,-105.51
5-1-2015 15:00,-692.43,-381.98,-2015.26,-1806.69,-473.5,-412.85,-943.47,-549.73,-834.11,-374.22,-627.25,-970.14,-479.81,-862.02,-870.89,-439.34,-431.75,-368.16,-1255.21,-376.76,-483.08,-597.82,-306.15,-386.14,-529.67,-2065.21,-107.17
5-1-2015 16:00,-706.29,-392.2,-2043,-1849.07,-484.9,-425.58,-958.15,-563.25,-850.5,-383,-649.66,-994.87,-490.7,-887.23,-882.28,-450.48,-441.78,-378.23,-1280.23,-386.68,-494.95,-608.21,-315.77,-394.94,-551.42,-2098.02,-111.63
5-1-2015 17:00,-718.91,-403.35,-2053.57,-1884.8,-496.65,-440.65,-967.74,-576.98,-862.5,-391.31,-675.21,-1020.03,-500.86,-913.58,-886.71,-462.63,-451.45,-389.58,-1300.84,-397.37,-507.41,-616.26,-327.46,-403.35,-577.8,-2099.02,-116.93
5-1-2015 18:00,-727.12,-412.19,-2050.66,-1909.27,-505.48,-453.3,-971.12,-587.32,-869.15,-397.3,-697.21,-1039.25,-508.02,-934.79,-885.3,-472.09,-458.43,-398.72,-1313.44,-405.76,-516.89,-620.43,-337.36,-409.35,-601.32,-2086.3,-121.65
5-1-2015 19:00,-718.21,-411.38,-1997.92,-1887.39,-502.44,-455.45,-951.35,-583.81,-854.74,-393.83,-702.66,-1033.9,-503.1,-933.72,-862.53,-470.56,-454.56,-398.59,-1294.65,-404.66,-514.26,-609.88,-339.51,-405.65,-610.68,-2019.42,-123.48
5-1-2015 20:00,-692.27,-398.61,-1905.61,-1811.45,-485.85,-443.11,-912.25,-564.11,-818.87,-379.58,-681.92,-998.85,-484.8,-902.4,-823.66,-456.03,-438.49,-386.84,-1244.13,-391.9,-497.59,-586.07,-330.85,-391.2,-595.2,-1899.61,-120.14
5-1-2015 21:00,-653.75,-376.38,-1795.72,-1705.29,-458.78,-418.56,-861.02,-532.41,-771.36,-357.99,-642.43,-942.35,-457.32,-850.37,-776.78,-430.84,-413.74,-365.45,-1173.39,-370.02,-469.91,-553.28,-312.69,-369.14,-560.86,-1777.7,-113.1
5-1-2015 22:00,-608.29,-344.49,-1705.88,-1581.92,-422.61,-379.18,-811.44,-490.27,-721.75,-330.98,-578.2,-866.44,-423.49,-776.39,-738.2,-395.27,-382.45,-333.72,-1094.62,-339.06,-432.25,-518.66,-282.65,-341.54,-498.81,-1701.18,-100.6
5-1-2015 23:00,-569.08,-317.35,-1625.91,-1475.52,-391.69,-345.89,-768,-454.24,-678.6,-307.8,-523.99,-801.6,-394.43,-713.45,-703.87,-364.96,-355.61,-306.78,-1026.42,-312.7,-400.1,-488.54,-257.3,-317.85,-446.72,-1631.19,-90.11
6-1-2015 00:00,-558.14,-312.9,-1580.53,-1443.38,-385.38,-342.39,-749.72,-446.72,-662.47,-302.06,-518.21,-788.38,-386.95,-702.38,-684.74,-359.79,-349.19,-302.88,-1004.38,-308.16,-393.89,-477.83,-255.06,-312.02,-443.79,-1570.17,-89.4
6-1-2015 01:00,-548.91,-306.45,-1556.99,-1411.74,-378.06,-334.69,-738.91,-437.85,-649.92,-296.03,-503.54,-771.98,-379.49,-685.34,-675.38,-352.88,-342.45,-296.7,-986.48,-301.86,-386.33,-470.52,-249.4,-306.08,-430.03,-1533.8,-86.49
6-1-2015 02:00,-526.66,-293.2,-1498.1,-1352.7,-362.12,-319.68,-710.35,-419.31,-623.75,-283.63,-480,-739.01,-363.71,-655.05,-650,-337.82,-328.13,-283.81,-946.58,-288.86,-369.96,-451.96,-238.15,-293.34,-409.03,-1474.92,-82.25
6-1-2015 03:00,-547.76,-305.49,-1554.68,-1407.22,-377.03,-333.46,-737.81,-436.58,-648.31,-295.18,-501.05,-769.58,-378.46,-682.67,-674.55,-351.89,-341.51,-295.78,-984.2,-300.93,-385.25,-469.7,-248.49,-305.27,-427.59,-1529.14,-85.97
6-1-2015 04:00,-552.54,-308.98,-1564.43,-1421.82,-380.94,-337.8,-742.93,-441.22,-653.98,-298.2,-508.69,-778.06,-382.21,-691.29,-678.55,-355.71,-344.96,-299.22,-992.85,-304.33,-389.32,-473.3,-251.76,-308.3,-434.98,-1540.73,-87.49
6-1-2015 05:00,-581.7,-330.75,-1618.1,-1507.3,-405.12,-365.22,-772.91,-469.69,-686.83,-316.45,-555.73,-829.94,-404.85,-743.81,-700.92,-379.58,-365.92,-320.83,-1044.23,-325.41,-414.57,-494.83,-272.61,-326.71,-481.07,-1595.39,-96.88
6-1-2015 06:00,-642.57,-367.84,-1787.49,-1686.68,-449.37,-407.16,-851.37,-522.05,-764.23,-352.12,-627.45,-924.34,-449.88,-834.26,-771.89,-420.87,-406.48,-356.43,-1157.91,-361.83,-459.93,-545.73,-303.54,-362.77,-545.14,-1803.05,-110.19
6-1-2015 07:00,-686.31,-386.92,-1952.37,-1805.1,-475.51,-423.84,-920.96,-552.68,-823.65,-374.61,-652.03,-977.8,-479.19,-878.3,-842.42,-443.28,-432.05,-373.81,-1242.15,-381.06,-485.97,-587.24,-315.04,-385.91,-559.88,-2001.75,-113.38
6-1-2015 08:00,-716.51,-403.02,-2042.96,-1882.48,-495.75,-440.88,-963.02,-576.11,-860.07,-390.64,-677.22,-1018.94,-499.83,-914.14,-881.71,-461.94,-450.57,-389.28,-1296.9,-396.98,-506.56,-613.65,-327.64,-402.51,-580.54,-2093.45,-117.55
6-1-2015 09:00,-718.96,-402.98,-2056.33,-1884.8,-496.38,-439.95,-968.55,-576.66,-862.92,-391.21,-673.94,-1019.4,-500.77,-912.66,-887.9,-462.26,-451.31,-389.15,-1301.19,-397.03,-507.09,-616.59,-326.88,-403.26,-576.26,-2103.13,-116.63
6-1-2015 10:00,-717.67,-400.84,-2056.04,-1873.46,-494.43,-436.87,-968.65,-574.02,-859.85,-389.41,-666.12,-1013.94,-498.75,-905.21,-888.63,-460.33,-449.47,-387.13,-1297.6,-394.98,-505.01,-616.16,-324.65,-401.7,-568.22,-2089.88,-114.87
6-1-2015 11:00,-712.99,-397.45,-2044.57,-1856.98,-490.63,-432.76,-963.36,-569.4,-853.45,-386.28,-658.19,-1005.36,-494.89,-896.15,-884.13,-456.73,-445.98,-383.88,-1288.49,-391.68,-501.07,-612.52,-321.63,-398.63,-560.7,-2071.35,-113.28
6-1-2015 12:00,-708.4,-393.88,-2036.56,-1842.85,-486.71,-428.21,-958.83,-564.76,-848.17,-383.31,-650.15,-996.85,-491.23,-887.34,-880.87,-452.86,-442.58,-380.34,-1280.31,-388.22,-496.98,-609.2,-318.18,-395.65,-552.76,-2062.2,-111.65
6-1-2015 13:00,-707.28,-393.2,-2033.12,-1839.21,-485.9,-427.47,-957.33,-563.79,-846.61,-382.63,-648.77,-995.07,-490.37,-885.58,-879.47,-452.12,-441.82,-379.71,-1278.11,-387.56,-496.15,-608.25,-317.64,-394.97,-551.55,-2057.23,-111.39
6-1-2015 14:00,-708.39,-394.04,-2035.98,-1843.6,-486.84,-428.49,-958.58,-564.94,-848.27,-383.42,-650.89,-997.24,-491.34,-887.97,-880.54,-452.99,-442.69,-380.51,-1280.39,-388.38,-497.12,-609.11,-318.38,-395.74,-553.56,-2062.71,-111.82
6-1-2015 15:00,-714.75,-398.87,-2050.34,-1866.38,-492.17,-434.46,-965.39,-571.43,-856.89,-387.77,-662.49,-1009.34,-496.68,-900.92,-886.09,-458.1,-447.54,-385.16,-1292.72,-393.07,-502.65,-613.91,-322.8,-399.99,-564.73,-2086.69,-114.18
6-1-2015 16:00,-727.24,-408.4,-2073.92,-1905.51,-502.68,-446.48,-978.12,-583.92,-871.69,-395.86,-683.94,-1032.3,-506.66,-924.68,-895.64,-468.42,-456.75,-394.56,-1315.31,-402.3,-513.62,-623.09,-331.88,-408.08,-585.73,-2115.74,-118.51
6-1-2015 17:00,-739.37,-419.04,-2084.51,-1939.74,-513.92,-460.84,-987.48,-597.05,-883.25,-403.82,-708.23,-1056.34,-516.4,-949.8,-900.1,-480.02,-466.02,-405.39,-1335.15,-412.51,-525.53,-630.88,-343.01,-416.13,-610.77,-2117.16,-123.53
6-1-2015 18:00,-744.49,-425.82,-2075.03,-1956.24,-520.37,-471,-987.3,-604.64,-886.56,-408.04,-726.35,-1070.66,-521.33,-966.38,-895.81,-487.16,-470.94,-412.49,-1342.42,-418.91,-532.54,-632.62,-351.02,-420.31,-630.6,-2099.3,-127.52
6-1-2015 19:00,-737.35,-426.23,-2025.97,-1939.12,-518.73,-474.64,-969.53,-602.76,-874.11,-405.61,-734.18,-1068.22,-517.72,-968.11,-874.63,-486.99,-468.28,-413.57,-1326.72,-418.98,-531.37,-623.45,-354.3,-417.68,-642.25,-2035.56,-129.8
6-1-2015 20:00,-712.99,-414.56,-1937.04,-1867.72,-503.39,-463.63,-932.2,-584.53,-840.07,-392.32,-715.71,-1035.83,-500.61,-939.41,-837.19,-473.68,-453.3,-402.89,-1279.01,-407.29,-515.99,-600.86,-346.65,-404.19,-628.93,-1919.32,-126.9
6-1-2015 21:00,-673.46,-391.26,-1827.54,-1758.7,-475.24,-437.55,-880.54,-551.57,-791.78,-370.01,-673.59,-977.01,-472.27,-884.85,-790.48,-447.33,-427.71,-380.39,-1206.76,-384.39,-487.15,-567.55,-327.28,-381.4,-591.79,-1799.29,-119.3
6-1-2015 22:00,-629.33,-360.9,-1736.35,-1639.11,-440.58,-400.42,-831.29,-511.19,-743.07,-343.99,-613.23,-904.37,-439.62,-814.51,-751.32,-413.41,-397.59,-350.27,-1129.9,-354.89,-451.13,-533.52,-299.03,-354.8,-533.93,-1718.95,-107.64
6-1-2015 23:00,-588.47,-332.92,-1651.22,-1528.56,-408.58,-366.27,-785.47,-473.91,-697.91,-319.94,-557.79,-837.36,-409.44,-749.72,-714.74,-382.12,-369.75,-322.53,-1058.69,-327.69,-417.89,-501.93,-273.04,-330.22,-480.88,-1643.78,-96.95
7-1-2015 00:00,-582.57,-332.15,-1614.76,-1510.04,-406.4,-367.41,-772.41,-471.19,-687.12,-317.24,-559.59,-832.78,-405.75,-747.18,-699.46,-381.05,-366.85,-322.32,-1045.27,-326.72,-415.98,-494.95,-274.35,-327.49,-485.39,-1589.47,-97.74
7-1-2015 01:00,-572.62,-325.32,-1589.2,-1476.71,-398.59,-359.29,-760.62,-461.77,-673.76,-310.84,-544.35,-815.43,-397.81,-729.33,-689.2,-373.69,-359.68,-315.77,-1026.1,-320.05,-407.93,-487.02,-268.38,-321.16,-471.16,-1551.38,-94.74
7-1-2015 02:00,-568.02,-321.86,-1580.49,-1462.73,-394.76,-354.94,-755.88,-457.23,-668.42,-307.91,-536.73,-807.13,-394.18,-720.84,-685.63,-369.92,-356.33,-312.35,-1017.87,-316.7,-403.92,-483.62,-265.09,-318.22,-463.71,-1541.48,-93.21
7-1-2015 03:00,-571.59,-324.48,-1586.63,-1472.28,-397.68,-358.26,-759.53,-460.63,-672.14,-310.06,-542.11,-813.26,-396.86,-726.88,-688.28,-372.84,-358.82,-314.98,-1023.92,-319.23,-406.99,-486.24,-267.63,-320.42,-469.01,-1545.77,-94.28
7-1-2015 04:00,-573.37,-326.07,-1589.47,-1479.18,-399.35,-360.34,-761.06,-462.68,-674.51,-311.39,-546.25,-817.13,-398.47,-731.22,-689.28,-374.49,-360.31,-316.53,-1027.36,-320.76,-408.74,-487.45,-269.19,-321.7,-473.14,-1551.55,-95.15
7-1-2015 05:00,-604.14,-348.78,-1647.62,-1568.95,-424.67,-388.8,-793.17,-492.47,-709.28,-330.53,-594.91,-871.36,-422.24,-785.87,-713.57,-399.43,-382.3,-339.04,-1081.66,-342.77,-435.15,-510.35,-290.81,-341.04,-520.65,-1610.79,-104.82
7-1-2015 06:00,-675.27,-393.5,-1833.43,-1775.09,-477.41,-440.47,-881.87,-554.66,-797.03,-372.34,-682.26,-983.47,-474.93,-893.7,-791.73,-449.24,-430.03,-382.35,-1212.47,-386.57,-489.4,-568.7,-329.25,-383.39,-600.23,-1827.55,-121.22
7-1-2015 07:00,-716.68,-410.63,-1995.56,-1886.83,-501.47,-454.58,-949.47,-582.85,-854.09,-393.32,-702.45,-1032.45,-502.39,-933.11,-861.11,-469.53,-453.85,-397.76,-1292.81,-403.93,-513.25,-608.64,-338.76,-405.01,-610.5,-2024.6,-123.51
7-1-2015 08:00,-745.39,-424.81,-2088.75,-1959.7,-519.87,-468.74,-991.5,-604.13,-889.6,-408.16,-722.62,-1069.56,-521.63,-964.34,-901.55,-486.15,-470.98,-411.22,-1345.48,-418.03,-531.84,-634.52,-349.09,-420.43,-625.66,-2121.82,-126.58
7-1-2015 09:00,-745.14,-422.6,-2098.56,-1954.53,-518.15,-464.97,-994.6,-601.94,-889.73,-407.03,-714.58,-1065.02,-520.47,-957.77,-906.22,-484.08,-469.74,-408.89,-1345.25,-415.99,-529.88,-635.59,-346.14,-419.44,-616.58,-2129.47,-124.69
7-1-2015 10:00,-742.49,-419.56,-2095.43,-1939.81,-515.16,-460.81,-993.15,-598.1,-885.23,-404.47,-705.12,-1057.44,-517.49,-948.34,-905.7,-481.14,-467.01,-405.98,-1339.36,-413.07,-526.73,-634.1,-343.08,-417.1,-606.97,-2114.28,-122.62
7-1-2015 11:00,-737.3,-415.75,-2083.32,-1921.86,-510.9,-456.14,-987.4,-592.94,-878.3,-401.01,-696.23,-1047.88,-513.22,-938.27,-900.93,-477.07,-463.13,-402.3,-1329.38,-409.36,-522.31,-630.11,-339.63,-413.69,-598.49,-2095.31,-120.84
7-1-2015 12:00,-730.65,-410.94,-2070.1,-1902.4,-505.5,-450.16,-980.29,-586.58,-870.67,-396.9,-685.99,-1036.3,-508.11,-926.65,-895.41,-471.78,-458.41,-397.54,-1317.56,-404.69,-516.69,-625.1,-335.1,-409.54,-588.56,-2081.32,-118.81
7-1-2015 13:00,-729.67,-410.36,-2067.02,-1899.21,-504.8,-449.53,-978.96,-585.74,-869.3,-396.3,-684.81,-1034.76,-507.36,-925.14,-894.15,-471.15,-457.75,-397,-1315.63,-404.12,-515.97,-624.25,-334.65,-408.94,-587.54,-2076.86,-118.59
7-1-2015 14:00,-729.71,-410.48,-2067.64,-1900.83,-504.9,-449.68,-978.99,-585.93,-869.81,-396.48,-685.56,-1035.22,-507.55,-925.9,-894.25,-471.21,-457.9,-397.08,-1316.07,-404.24,-516.07,-624.28,-334.72,-409.08,-588.24,-2080.65,-118.76
7-1-2015 15:00,-739.4,-417.42,-2089.75,-1932.19,-512.72,-458.15,-989.81,-595.29,-882.12,-402.71,-701.03,-1052.44,-515.26,-943.61,-903.17,-478.71,-464.93,-403.82,-1334.21,-410.99,-524.18,-631.76,-341.03,-415.27,-603,-2111.19,-121.84
7-1-2015 16:00,-753.01,-427.49,-2116.86,-1973.89,-523.94,-470.7,-1004.18,-608.59,-898.22,-411.35,-723.15,-1076.78,-525.97,-968.47,-914.28,-489.68,-474.79,-413.74,-1358.78,-420.76,-535.87,-641.95,-350.51,-423.93,-624.49,-2143.36,-126.26
7-1-2015 17:00,-765.58,-438.39,-2128.68,-2009.45,-535.49,-485.35,-1014.09,-622.09,-910.35,-419.56,-747.96,-1101.5,-536.03,-994.24,-919.25,-501.58,-484.35,-424.82,-1379.44,-431.22,-548.09,-650.1,-361.86,-432.25,-650,-2146.4,-131.38
7-1-2015 18:00,-768.29,-443.53,-2114.23,-2019.51,-540.06,-493.51,-1011.22,-627.5,-911.03,-422.37,-762.84,-1111.89,-539.19,-1007.04,-912.82,-506.87,-487.63,-430.28,-1382.54,-436.02,-553.15,-649.99,-368.34,-434.98,-666.73,-2124.35,-134.74
7-1-2015 19:00,-761.79,-444.07,-2068.29,-2003.73,-538.69,-497.13,-994.71,-625.91,-899.45,-420.19,-770.46,-1109.91,-535.94,-1008.93,-893.02,-506.9,-485.26,-431.46,-1368.07,-436.24,-552.23,-641.51,-371.58,-432.62,-677.94,-2063.87,-136.94
7-1-2015 20:00,-737.43,-432.75,-1976.98,-1932.47,-523.61,-486.78,-956.7,-607.99,-865.08,-407.02,-753.18,-1078.15,-518.94,-981.12,-854.55,-493.94,-470.44,-421.19,-1320.12,-424.88,-537.17,-618.66,-364.47,-419.25,-666.05,-1944.14,-134.32
7-1-2015 21:00,-699.47,-410.7,-1869.85,-1827.95,-496.82,-462.3,-906.53,-576.63,-818.46,-385.71,-713.78,-1022.23,-491.83,-929.52,-808.84,-468.96,-446,-399.94,-1250.57,-403.17,-509.75,-586.47,-346.34,-397.47,-631.63,-1825.97,-127.27
7-1-2015 22:00,-655.68,-380.77,-1778.25,-1709.52,-462.57,-425.81,-857.31,-536.73,-770.02,-359.96,-654.58,-950.52,-459.5,-860.25,-769.47,-435.48,-416.2,-370.26,-1174.23,-374.08,-474.18,-552.57,-318.57,-371.14,-575.02,-1744.93,-115.86
7-1-2015 23:00,-613.55,-351.83,-1690.94,-1595.43,-429.51,-390.44,-810.21,-498.22,-723.5,-335.14,-597.12,-881.26,-428.35,-793.22,-731.97,-403.14,-387.45,-341.56,-1100.83,-345.96,-439.82,-520.05,-291.66,-345.76,-519.97,-1668.02,-104.77
8-1-2015 00:00,-593.25,-340.04,-1632.51,-1538.16,-415.19,-377.41,-783.21,-481.38,-698.05,-323.63,-575.71,-851.14,-413.72,-765.21,-707.19,-389.84,-374.3,-330.25,-1063.23,-334.35,-425.18,-502.77,-282.05,-334.04,-501.33,-1600.46,-100.93
8-1-2015 01:00,-584,-333.59,-1609.1,-1506.79,-407.86,-369.71,-772.4,-472.52,-685.59,-317.62,-561.14,-834.79,-406.28,-748.27,-697.85,-382.92,-367.57,-324.06,-1045.38,-328.05,-417.61,-495.45,-276.38,-328.11,-487.65,-1564.9,-98.04
8-1-2015 02:00,-579.81,-330.74,-1599.44,-1494.36,-404.59,-366.27,-767.57,-468.66,-680.54,-315.07,-555.21,-827.77,-403.09,-741.31,-693.82,-379.78,-364.66,-321.27,-1037.75,-325.27,-414.22,-492.16,-273.8,-325.54,-482.05,-1553.63,-96.89
8-1-2015 03:00,-583.1,-333.31,-1604.12,-1503.24,-407.4,-369.6,-770.66,-471.93,-683.84,-317.1,-560.68,-833.7,-405.61,-747.26,-695.85,-382.62,-367.02,-323.87,-1043.25,-327.75,-417.18,-494.48,-276.37,-327.61,-487.55,-1556.14,-97.99
8-1-2015 04:00,-584.88,-334.7,-1607.84,-1509.65,-408.93,-371.36,-772.47,-473.79,-686.22,-318.33,-564.1,-837.17,-407.11,-751.01,-697.26,-384.1,-368.4,-325.22,-1046.67,-329.11,-418.77,-495.78,-277.68,-328.81,-490.87,-1562.49,-98.69
8-1-2015 05:00,-616.04,-357.7,-1666.38,-1600.11,-434.56,-400.19,-804.95,-503.93,-721.27,-337.68,-613.26,-892.02,-431.15,-806.21,-721.77,-409.37,-390.65,-348.04,-1101.53,-351.38,-445.52,-518.96,-299.6,-348.37,-538.89,-1621.1,-108.46
8-1-2015 06:00,-691.91,-406.04,-1859.36,-1818.82,-491.29,-456.51,-898.24,-570.75,-813.78,-382.37,-708.16,-1012.48,-487.42,-922.34,-803.05,-463.2,-441.74,-394.99,-1240.26,-398.68,-503.96,-580.7,-341.63,-393.67,-626.01,-1841.77,-126.37
8-1-2015 07:00,-728.37,-420.01,-2010.39,-1918.22,-511.65,-466.87,-959.95,-594.68,-865.52,-400.59,-722.65,-1053.89,-511.38,-954.77,-867.55,-479.89,-462.33,-407.26,-1312.09,-412.96,-523.96,-616.69,-348.27,-412.43,-630.96,-2030.46,-127.6
8-1-2015 08:00,-758.57,-435.28,-2106.3,-1995.21,-531.26,-482.4,-1003.53,-617.37,-902.64,-416.34,-745.09,-1093.58,-531.75,-988.56,-909.14,-497.72,-480.51,-421.81,-1367.34,-428.12,-543.83,-643.67,-359.65,-428.77,-648.34,-2129.96,-131.11
8-1-2015 09:00,-757.86,-432.46,-2117.11,-1988.74,-528.96,-477.71,-1006.67,-614.5,-902.54,-414.84,-735.46,-1087.77,-530.16,-980.54,-914.24,-494.99,-478.84,-418.84,-1366.51,-425.49,-541.24,-644.59,-355.97,-427.42,-637.5,-2139.8,-128.88
8-1-2015 10:00,-754.45,-428.75,-2113.48,-1971.99,-525.26,-472.63,-1004.66,-609.84,-897.37,-411.79,-724.48,-1078.7,-526.58,-969.56,-913.5,-491.32,-475.53,-415.23,-1359.42,-421.93,-537.33,-642.63,-352.19,-424.57,-626.31,-2124.94,-126.5
8-1-2015 11:00,-748.68,-424.73,-2099.14,-1952.88,-520.7,-467.82,-997.94,-604.35,-889.76,-408.08,-715.54,-1068.58,-521.98,-959.16,-907.73,-486.99,-471.36,-411.37,-1348.4,-418.02,-532.61,-638.07,-348.64,-420.9,-617.92,-2104.07,-124.73
8-1-2015 12:00,-740.84,-419.13,-2083.4,-1930.37,-514.38,-460.89,-989.46,-596.93,-880.85,-403.29,-703.81,-1055.12,-516,-945.77,-901.11,-480.8,-465.85,-405.83,-1334.54,-412.58,-526.04,-632.13,-343.38,-416.04,-606.58,-2088.14,-122.42
8-1-2015 13:00,-740.62,-418.93,-2082.7,-1929.08,-514.17,-460.64,-989.22,-596.65,-880.39,-403.09,-703.19,-1054.57,-515.76,-945.09,-900.89,-480.62,-465.64,-405.65,-1333.99,-412.39,-525.82,-631.96,-343.21,-415.86,-605.98,-2086.07,-122.29
8-1-2015 14:00,-741.52,-419.56,-2085.63,-1932.98,-514.89,-461.37,-990.36,-597.56,-881.92,-403.75,-704.83,-1056.3,-516.57,-947.02,-901.98,-481.26,-466.35,-406.22,-1335.97,-413.01,-526.56,-632.71,-343.72,-416.48,-607.48,-2092.15,-122.62
8-1-2015 15:00,-751.14,-426.58,-2106.83,-1964.19,-522.74,-469.99,-1000.89,-606.96,-894.05,-409.97,-720.59,-1073.61,-524.27,-964.9,-910.52,-488.83,-473.38,-413.05,-1353.91,-419.82,-534.71,-640.05,-350.16,-422.67,-622.61,-2121.42,-125.77
